type,nivel,t,rh,uv,ps,pw
232,300,NA,NA,3.4,NA,NA
232,250,NA,NA,3.175,NA,NA
232,200,NA,NA,2.95,NA,NA
232,150,NA,NA,2.725,NA,NA
232,100,NA,NA,2.5,NA,NA
232,75,NA,NA,2.6,NA,NA
232,50,NA,NA,2.7,NA,NA
232,40,NA,NA,2.7,NA,NA
232,30,NA,NA,2.7,NA,NA
232,20,NA,NA,2.7,NA,NA
232,10,NA,NA,2.7,NA,NA
232,5,NA,NA,2.7,NA,NA
232,4,NA,NA,2.7,NA,NA
232,3,NA,NA,2.7,NA,NA
232,2,NA,NA,2.7,NA,NA
232,1,NA,NA,2.7,NA,NA
232,0,NA,NA,2.7,NA,NA
233,1100,NA,NA,2.5,NA,NA
233,1050,NA,NA,2.5,NA,NA
233,1000,NA,NA,2.5,NA,NA
233,950,NA,NA,2.5,NA,NA
233,900,NA,NA,2.5,NA,NA
233,850,NA,NA,2.5,NA,NA
233,800,NA,NA,2.5,NA,NA
233,750,NA,NA,2.5,NA,NA
233,700,NA,NA,2.5,NA,NA
233,650,NA,NA,2.5,NA,NA
233,600,NA,NA,2.5,NA,NA
233,550,NA,NA,2.5,NA,NA
233,500,NA,NA,2.5,NA,NA
233,450,NA,NA,2.5,NA,NA
233,400,NA,NA,2.5,NA,NA
233,350,NA,NA,2.5,NA,NA
233,300,NA,NA,2.5,NA,NA
233,250,NA,NA,2.5,NA,NA
233,200,NA,NA,2.5,NA,NA
233,150,NA,NA,2.5,NA,NA
233,100,NA,NA,2.5,NA,NA
233,75,NA,NA,2.5,NA,NA
233,50,NA,NA,2.5,NA,NA
233,40,NA,NA,2.5,NA,NA
233,30,NA,NA,2.5,NA,NA
233,20,NA,NA,2.5,NA,NA
233,10,NA,NA,2.5,NA,NA
233,5,NA,NA,2.5,NA,NA
233,4,NA,NA,2.5,NA,NA
233,3,NA,NA,2.5,NA,NA
233,2,NA,NA,2.5,NA,NA
233,1,NA,NA,2.5,NA,NA
233,0,NA,NA,2.5,NA,NA
234,1100,NA,NA,NA,NA,NA
234,1050,NA,NA,NA,NA,NA
234,1000,NA,NA,NA,NA,NA
234,950,NA,NA,NA,NA,NA
234,900,NA,NA,NA,NA,NA
234,850,NA,NA,NA,NA,NA
234,800,NA,NA,NA,NA,NA
234,750,NA,NA,NA,NA,NA
234,700,NA,NA,NA,NA,NA
234,650,NA,NA,NA,NA,NA
234,600,NA,NA,NA,NA,NA
234,550,NA,NA,NA,NA,NA
234,500,NA,NA,NA,NA,NA
234,450,NA,NA,NA,NA,NA
234,400,NA,NA,NA,NA,NA
234,350,NA,NA,NA,NA,NA
234,300,NA,NA,NA,NA,NA
234,250,NA,NA,NA,NA,NA
234,200,NA,NA,NA,NA,NA
234,150,NA,NA,NA,NA,NA
234,100,NA,NA,NA,NA,NA
234,75,NA,NA,NA,NA,NA
234,50,NA,NA,NA,NA,NA
234,40,NA,NA,NA,NA,NA
234,30,NA,NA,NA,NA,NA
234,20,NA,NA,NA,NA,NA
234,10,NA,NA,NA,NA,NA
234,5,NA,NA,NA,NA,NA
234,4,NA,NA,NA,NA,NA
234,3,NA,NA,NA,NA,NA
234,2,NA,NA,NA,NA,NA
234,1,NA,NA,NA,NA,NA
234,0,NA,NA,NA,NA,NA
235,1100,NA,NA,NA,NA,NA
235,1050,NA,NA,NA,NA,NA
235,1000,NA,NA,NA,NA,NA
235,950,NA,NA,NA,NA,NA
235,900,NA,NA,NA,NA,NA
235,850,NA,NA,NA,NA,NA
235,800,NA,NA,NA,NA,NA
235,750,NA,NA,NA,NA,NA
235,700,NA,NA,NA,NA,NA
235,650,NA,NA,NA,NA,NA
235,600,NA,NA,NA,NA,NA
235,550,NA,NA,NA,NA,NA
235,500,NA,NA,NA,NA,NA
235,450,NA,NA,NA,NA,NA
235,400,NA,NA,NA,NA,NA
235,350,NA,NA,NA,NA,NA
235,300,NA,NA,NA,NA,NA
235,250,NA,NA,NA,NA,NA
235,200,NA,NA,NA,NA,NA
235,150,NA,NA,NA,NA,NA
235,100,NA,NA,NA,NA,NA
235,75,NA,NA,NA,NA,NA
235,50,NA,NA,NA,NA,NA
235,40,NA,NA,NA,NA,NA
235,30,NA,NA,NA,NA,NA
235,20,NA,NA,NA,NA,NA
235,10,NA,NA,NA,NA,NA
235,5,NA,NA,NA,NA,NA
235,4,NA,NA,NA,NA,NA
235,3,NA,NA,NA,NA,NA
235,2,NA,NA,NA,NA,NA
235,1,NA,NA,NA,NA,NA
235,0,NA,NA,NA,NA,NA
236,1100,NA,NA,NA,NA,NA
236,1050,NA,NA,NA,NA,NA
236,1000,NA,NA,NA,NA,NA
236,950,NA,NA,NA,NA,NA
236,900,NA,NA,NA,NA,NA
236,850,NA,NA,NA,NA,NA
236,800,NA,NA,NA,NA,NA
236,750,NA,NA,NA,NA,NA
236,700,NA,NA,NA,NA,NA
236,650,NA,NA,NA,NA,NA
236,600,NA,NA,NA,NA,NA
236,550,NA,NA,NA,NA,NA
236,500,NA,NA,NA,NA,NA
236,450,NA,NA,NA,NA,NA
236,400,NA,NA,NA,NA,NA
236,350,NA,NA,NA,NA,NA
236,300,NA,NA,NA,NA,NA
236,250,NA,NA,NA,NA,NA
236,200,NA,NA,NA,NA,NA
236,150,NA,NA,NA,NA,NA
236,100,NA,NA,NA,NA,NA
236,75,NA,NA,NA,NA,NA
236,50,NA,NA,NA,NA,NA
236,40,NA,NA,NA,NA,NA
236,30,NA,NA,NA,NA,NA
236,20,NA,NA,NA,NA,NA
236,10,NA,NA,NA,NA,NA
236,5,NA,NA,NA,NA,NA
236,4,NA,NA,NA,NA,NA
236,3,NA,NA,NA,NA,NA
236,2,NA,NA,NA,NA,NA
236,1,NA,NA,NA,NA,NA
236,0,NA,NA,NA,NA,NA
237,1100,NA,NA,NA,NA,NA
237,1050,NA,NA,NA,NA,NA
237,1000,NA,NA,NA,NA,NA
237,950,NA,NA,NA,NA,NA
237,900,NA,NA,NA,NA,NA
237,850,NA,NA,NA,NA,NA
237,800,NA,NA,NA,NA,NA
237,750,NA,NA,NA,NA,NA
237,700,NA,NA,NA,NA,NA
237,650,NA,NA,NA,NA,NA
237,600,NA,NA,NA,NA,NA
237,550,NA,NA,NA,NA,NA
237,500,NA,NA,NA,NA,NA
237,450,NA,NA,NA,NA,NA
237,400,NA,NA,NA,NA,NA
237,350,NA,NA,NA,NA,NA
237,300,NA,NA,NA,NA,NA
237,250,NA,NA,NA,NA,NA
237,200,NA,NA,NA,NA,NA
237,150,NA,NA,NA,NA,NA
237,100,NA,NA,NA,NA,NA
237,75,NA,NA,NA,NA,NA
237,50,NA,NA,NA,NA,NA
237,40,NA,NA,NA,NA,NA
237,30,NA,NA,NA,NA,NA
237,20,NA,NA,NA,NA,NA
237,10,NA,NA,NA,NA,NA
237,5,NA,NA,NA,NA,NA
237,4,NA,NA,NA,NA,NA
237,3,NA,NA,NA,NA,NA
237,2,NA,NA,NA,NA,NA
237,1,NA,NA,NA,NA,NA
237,0,NA,NA,NA,NA,NA
238,1100,NA,NA,NA,NA,NA
238,1050,NA,NA,NA,NA,NA
238,1000,NA,NA,NA,NA,NA
238,950,NA,NA,NA,NA,NA
238,900,NA,NA,NA,NA,NA
238,850,NA,NA,NA,NA,NA
238,800,NA,NA,NA,NA,NA
238,750,NA,NA,NA,NA,NA
238,700,NA,NA,NA,NA,NA
238,650,NA,NA,NA,NA,NA
238,600,NA,NA,NA,NA,NA
238,550,NA,NA,NA,NA,NA
238,500,NA,NA,NA,NA,NA
238,450,NA,NA,NA,NA,NA
238,400,NA,NA,NA,NA,NA
238,350,NA,NA,NA,NA,NA
238,300,NA,NA,NA,NA,NA
238,250,NA,NA,NA,NA,NA
238,200,NA,NA,NA,NA,NA
238,150,NA,NA,NA,NA,NA
238,100,NA,NA,NA,NA,NA
238,75,NA,NA,NA,NA,NA
238,50,NA,NA,NA,NA,NA
238,40,NA,NA,NA,NA,NA
238,30,NA,NA,NA,NA,NA
238,20,NA,NA,NA,NA,NA
238,10,NA,NA,NA,NA,NA
238,5,NA,NA,NA,NA,NA
238,4,NA,NA,NA,NA,NA
238,3,NA,NA,NA,NA,NA
238,2,NA,NA,NA,NA,NA
238,1,NA,NA,NA,NA,NA
238,0,NA,NA,NA,NA,NA
239,1100,NA,NA,NA,NA,NA
239,1050,NA,NA,NA,NA,NA
239,1000,NA,NA,NA,NA,NA
239,950,NA,NA,NA,NA,NA
239,900,NA,NA,NA,NA,NA
239,850,NA,NA,NA,NA,NA
239,800,NA,NA,NA,NA,NA
239,750,NA,NA,NA,NA,NA
239,700,NA,NA,NA,NA,NA
239,650,NA,NA,NA,NA,NA
239,600,NA,NA,NA,NA,NA
239,550,NA,NA,NA,NA,NA
239,500,NA,NA,NA,NA,NA
239,450,NA,NA,NA,NA,NA
239,400,NA,NA,NA,NA,NA
239,350,NA,NA,NA,NA,NA
239,300,NA,NA,NA,NA,NA
239,250,NA,NA,NA,NA,NA
239,200,NA,NA,NA,NA,NA
239,150,NA,NA,NA,NA,NA
239,100,NA,NA,NA,NA,NA
239,75,NA,NA,NA,NA,NA
239,50,NA,NA,NA,NA,NA
239,40,NA,NA,NA,NA,NA
239,30,NA,NA,NA,NA,NA
239,20,NA,NA,NA,NA,NA
239,10,NA,NA,NA,NA,NA
239,5,NA,NA,NA,NA,NA
239,4,NA,NA,NA,NA,NA
239,3,NA,NA,NA,NA,NA
239,2,NA,NA,NA,NA,NA
239,1,NA,NA,NA,NA,NA
239,0,NA,NA,NA,NA,NA
240,1100,NA,NA,NA,NA,NA
240,1050,NA,NA,NA,NA,NA
240,1000,NA,NA,NA,NA,NA
240,950,NA,NA,NA,NA,NA
240,900,NA,NA,NA,NA,NA
240,850,NA,NA,NA,NA,NA
240,800,NA,NA,NA,NA,NA
240,750,NA,NA,NA,NA,NA
240,700,NA,NA,NA,NA,NA
240,650,NA,NA,NA,NA,NA
240,600,NA,NA,NA,NA,NA
240,550,NA,NA,NA,NA,NA
240,500,NA,NA,NA,NA,NA
240,450,NA,NA,NA,NA,NA
240,400,NA,NA,NA,NA,NA
240,350,NA,NA,NA,NA,NA
240,300,NA,NA,NA,NA,NA
240,250,NA,NA,NA,NA,NA
240,200,NA,NA,NA,NA,NA
240,150,NA,NA,NA,NA,NA
240,100,NA,NA,NA,NA,NA
240,75,NA,NA,NA,NA,NA
240,50,NA,NA,NA,NA,NA
240,40,NA,NA,NA,NA,NA
240,30,NA,NA,NA,NA,NA
240,20,NA,NA,NA,NA,NA
240,10,NA,NA,NA,NA,NA
240,5,NA,NA,NA,NA,NA
240,4,NA,NA,NA,NA,NA
240,3,NA,NA,NA,NA,NA
240,2,NA,NA,NA,NA,NA
240,1,NA,NA,NA,NA,NA
240,0,NA,NA,NA,NA,NA
241,1100,NA,NA,NA,NA,NA
241,1050,NA,NA,NA,NA,NA
241,1000,NA,NA,NA,NA,NA
241,950,NA,NA,NA,NA,NA
241,900,NA,NA,NA,NA,NA
241,850,NA,NA,NA,NA,NA
241,800,NA,NA,NA,NA,NA
241,750,NA,NA,NA,NA,NA
241,700,NA,NA,NA,NA,NA
241,650,NA,NA,NA,NA,NA
241,600,NA,NA,NA,NA,NA
241,550,NA,NA,NA,NA,NA
241,500,NA,NA,NA,NA,NA
241,450,NA,NA,NA,NA,NA
241,400,NA,NA,NA,NA,NA
241,350,NA,NA,NA,NA,NA
241,300,NA,NA,NA,NA,NA
241,250,NA,NA,NA,NA,NA
241,200,NA,NA,NA,NA,NA
241,150,NA,NA,NA,NA,NA
241,100,NA,NA,NA,NA,NA
241,75,NA,NA,NA,NA,NA
241,50,NA,NA,NA,NA,NA
241,40,NA,NA,NA,NA,NA
241,30,NA,NA,NA,NA,NA
241,20,NA,NA,NA,NA,NA
241,10,NA,NA,NA,NA,NA
241,5,NA,NA,NA,NA,NA
241,4,NA,NA,NA,NA,NA
241,3,NA,NA,NA,NA,NA
241,2,NA,NA,NA,NA,NA
241,1,NA,NA,NA,NA,NA
241,0,NA,NA,NA,NA,NA
242,1100,NA,NA,3.8,NA,NA
242,1050,NA,NA,3.8,NA,NA
242,1000,NA,NA,3.8,NA,NA
242,950,NA,NA,3.8,NA,NA
242,900,NA,NA,3.8,NA,NA
242,850,NA,NA,3.8,NA,NA
242,800,NA,NA,3.8,NA,NA
242,750,NA,NA,3.8,NA,NA
242,700,NA,NA,3.9,NA,NA
242,650,NA,NA,3.9,NA,NA
242,600,NA,NA,4,NA,NA
242,550,NA,NA,4,NA,NA
242,500,NA,NA,4.1,NA,NA
242,450,NA,NA,5,NA,NA
242,400,NA,NA,6,NA,NA
242,350,NA,NA,6.3,NA,NA
242,300,NA,NA,6.6,NA,NA
242,250,NA,NA,7,NA,NA
242,200,NA,NA,7,NA,NA
242,150,NA,NA,7,NA,NA
242,100,NA,NA,7,NA,NA
242,75,NA,NA,7,NA,NA
242,50,NA,NA,7,NA,NA
242,40,NA,NA,7,NA,NA
242,30,NA,NA,7,NA,NA
242,20,NA,NA,7,NA,NA
242,10,NA,NA,7,NA,NA
242,5,NA,NA,7,NA,NA
242,4,NA,NA,7,NA,NA
242,3,NA,NA,7,NA,NA
242,2,NA,NA,7,NA,NA
242,1,NA,NA,7,NA,NA
242,0,NA,NA,7,NA,NA
243,1100,NA,NA,3.8,NA,NA
243,1050,NA,NA,3.8,NA,NA
243,1000,NA,NA,3.8,NA,NA
243,950,NA,NA,3.8,NA,NA
243,900,NA,NA,3.8,NA,NA
243,850,NA,NA,3.8,NA,NA
243,800,NA,NA,3.8,NA,NA
243,750,NA,NA,3.8,NA,NA
243,700,NA,NA,3.9,NA,NA
243,650,NA,NA,3.9,NA,NA
243,600,NA,NA,4,NA,NA
243,550,NA,NA,4,NA,NA
243,500,NA,NA,4.1,NA,NA
243,450,NA,NA,5,NA,NA
243,400,NA,NA,6,NA,NA
243,350,NA,NA,6.3,NA,NA
243,300,NA,NA,6.6,NA,NA
243,250,NA,NA,7,NA,NA
243,200,NA,NA,7,NA,NA
243,150,NA,NA,7,NA,NA
243,100,NA,NA,7,NA,NA
243,75,NA,NA,7,NA,NA
243,50,NA,NA,7,NA,NA
243,40,NA,NA,7,NA,NA
243,30,NA,NA,7,NA,NA
243,20,NA,NA,7,NA,NA
243,10,NA,NA,7,NA,NA
243,5,NA,NA,7,NA,NA
243,4,NA,NA,7,NA,NA
243,3,NA,NA,7,NA,NA
243,2,NA,NA,7,NA,NA
243,1,NA,NA,7,NA,NA
243,0,NA,NA,7,NA,NA
244,1100,NA,NA,3.8,NA,NA
244,1050,NA,NA,3.8,NA,NA
244,1000,NA,NA,3.8,NA,NA
244,950,NA,NA,3.8,NA,NA
244,900,NA,NA,3.8,NA,NA
244,850,NA,NA,3.8,NA,NA
244,800,NA,NA,3.8,NA,NA
244,750,NA,NA,3.8,NA,NA
244,700,NA,NA,3.9,NA,NA
244,650,NA,NA,3.9,NA,NA
244,600,NA,NA,4,NA,NA
244,550,NA,NA,4,NA,NA
244,500,NA,NA,4.1,NA,NA
244,450,NA,NA,5,NA,NA
244,400,NA,NA,6,NA,NA
244,350,NA,NA,6.3,NA,NA
244,300,NA,NA,6.6,NA,NA
244,250,NA,NA,7,NA,NA
244,200,NA,NA,7,NA,NA
244,150,NA,NA,7,NA,NA
244,100,NA,NA,7,NA,NA
244,75,NA,NA,7,NA,NA
244,50,NA,NA,7,NA,NA
244,40,NA,NA,7,NA,NA
244,30,NA,NA,7,NA,NA
244,20,NA,NA,7,NA,NA
244,10,NA,NA,7,NA,NA
244,5,NA,NA,7,NA,NA
244,4,NA,NA,7,NA,NA
244,3,NA,NA,7,NA,NA
244,2,NA,NA,7,NA,NA
244,1,NA,NA,7,NA,NA
244,0,NA,NA,7,NA,NA
245,1100,NA,NA,7.6,NA,NA
245,1050,NA,NA,7.6,NA,NA
245,1000,NA,NA,7.6,NA,NA
245,950,NA,NA,7.6,NA,NA
245,900,NA,NA,7.6,NA,NA
245,850,NA,NA,7.6,NA,NA
245,800,NA,NA,7.6,NA,NA
245,750,NA,NA,7.6,NA,NA
245,700,NA,NA,7.8,NA,NA
245,650,NA,NA,7.8,NA,NA
245,600,NA,NA,8,NA,NA
245,550,NA,NA,8,NA,NA
245,500,NA,NA,8.2,NA,NA
245,450,NA,NA,10,NA,NA
245,400,NA,NA,12,NA,NA
245,350,NA,NA,12.6,NA,NA
245,300,NA,NA,13.2,NA,NA
245,250,NA,NA,14,NA,NA
245,200,NA,NA,14,NA,NA
245,150,NA,NA,14,NA,NA
245,100,NA,NA,14,NA,NA
245,75,NA,NA,14,NA,NA
245,50,NA,NA,14,NA,NA
245,40,NA,NA,14,NA,NA
245,30,NA,NA,14,NA,NA
245,20,NA,NA,14,NA,NA
245,10,NA,NA,14,NA,NA
245,5,NA,NA,14,NA,NA
245,4,NA,NA,14,NA,NA
245,3,NA,NA,14,NA,NA
245,2,NA,NA,14,NA,NA
245,1,NA,NA,14,NA,NA
245,0,NA,NA,14,NA,NA
246,1100,NA,NA,7.6,NA,NA
246,1050,NA,NA,7.6,NA,NA
246,1000,NA,NA,7.6,NA,NA
246,950,NA,NA,7.6,NA,NA
246,900,NA,NA,7.6,NA,NA
246,850,NA,NA,7.6,NA,NA
246,800,NA,NA,7.6,NA,NA
246,750,NA,NA,7.6,NA,NA
246,700,NA,NA,7.8,NA,NA
246,650,NA,NA,7.8,NA,NA
246,600,NA,NA,8,NA,NA
246,550,NA,NA,8,NA,NA
246,500,NA,NA,8.2,NA,NA
246,450,NA,NA,10,NA,NA
246,400,NA,NA,12,NA,NA
246,350,NA,NA,12.6,NA,NA
246,300,NA,NA,13.2,NA,NA
246,250,NA,NA,14,NA,NA
246,200,NA,NA,14,NA,NA
246,150,NA,NA,14,NA,NA
246,100,NA,NA,14,NA,NA
246,75,NA,NA,14,NA,NA
246,50,NA,NA,14,NA,NA
246,40,NA,NA,14,NA,NA
246,30,NA,NA,14,NA,NA
246,20,NA,NA,14,NA,NA
246,10,NA,NA,14,NA,NA
246,5,NA,NA,14,NA,NA
246,4,NA,NA,14,NA,NA
246,3,NA,NA,14,NA,NA
246,2,NA,NA,14,NA,NA
246,1,NA,NA,14,NA,NA
246,0,NA,NA,14,NA,NA
247,1100,NA,NA,7.6,NA,NA
247,1050,NA,NA,7.6,NA,NA
247,1000,NA,NA,7.6,NA,NA
247,950,NA,NA,7.6,NA,NA
247,900,NA,NA,7.6,NA,NA
247,850,NA,NA,7.6,NA,NA
247,800,NA,NA,7.6,NA,NA
247,750,NA,NA,7.6,NA,NA
247,700,NA,NA,7.8,NA,NA
247,650,NA,NA,7.8,NA,NA
247,600,NA,NA,8,NA,NA
247,550,NA,NA,8,NA,NA
247,500,NA,NA,8.2,NA,NA
247,450,NA,NA,10,NA,NA
247,400,NA,NA,12,NA,NA
247,350,NA,NA,12.6,NA,NA
247,300,NA,NA,13.2,NA,NA
247,250,NA,NA,14,NA,NA
247,200,NA,NA,14,NA,NA
247,150,NA,NA,14,NA,NA
247,100,NA,NA,14,NA,NA
247,75,NA,NA,14,NA,NA
247,50,NA,NA,14,NA,NA
247,40,NA,NA,14,NA,NA
247,30,NA,NA,14,NA,NA
247,20,NA,NA,14,NA,NA
247,10,NA,NA,14,NA,NA
247,5,NA,NA,14,NA,NA
247,4,NA,NA,14,NA,NA
247,3,NA,NA,14,NA,NA
247,2,NA,NA,14,NA,NA
247,1,NA,NA,14,NA,NA
247,0,NA,NA,14,NA,NA
248,1100,NA,NA,NA,NA,NA
248,1050,NA,NA,NA,NA,NA
248,1000,NA,NA,NA,NA,NA
248,950,NA,NA,NA,NA,NA
248,900,NA,NA,NA,NA,NA
248,850,NA,NA,NA,NA,NA
248,800,NA,NA,NA,NA,NA
248,750,NA,NA,NA,NA,NA
248,700,NA,NA,NA,NA,NA
248,650,NA,NA,NA,NA,NA
248,600,NA,NA,NA,NA,NA
248,550,NA,NA,NA,NA,NA
248,500,NA,NA,NA,NA,NA
248,450,NA,NA,NA,NA,NA
248,400,NA,NA,NA,NA,NA
248,350,NA,NA,NA,NA,NA
248,300,NA,NA,NA,NA,NA
248,250,NA,NA,NA,NA,NA
248,200,NA,NA,NA,NA,NA
248,150,NA,NA,NA,NA,NA
248,100,NA,NA,NA,NA,NA
248,75,NA,NA,NA,NA,NA
248,50,NA,NA,NA,NA,NA
248,40,NA,NA,NA,NA,NA
248,30,NA,NA,NA,NA,NA
248,20,NA,NA,NA,NA,NA
248,10,NA,NA,NA,NA,NA
248,5,NA,NA,NA,NA,NA
248,4,NA,NA,NA,NA,NA
248,3,NA,NA,NA,NA,NA
248,2,NA,NA,NA,NA,NA
248,1,NA,NA,NA,NA,NA
248,0,NA,NA,NA,NA,NA
249,1100,NA,NA,NA,NA,NA
249,1050,NA,NA,NA,NA,NA
249,1000,NA,NA,NA,NA,NA
249,950,NA,NA,NA,NA,NA
249,900,NA,NA,NA,NA,NA
249,850,NA,NA,NA,NA,NA
249,800,NA,NA,NA,NA,NA
249,750,NA,NA,NA,NA,NA
249,700,NA,NA,NA,NA,NA
249,650,NA,NA,NA,NA,NA
249,600,NA,NA,NA,NA,NA
249,550,NA,NA,NA,NA,NA
249,500,NA,NA,NA,NA,NA
249,450,NA,NA,NA,NA,NA
249,400,NA,NA,NA,NA,NA
249,350,NA,NA,NA,NA,NA
249,300,NA,NA,NA,NA,NA
249,250,NA,NA,NA,NA,NA
249,200,NA,NA,NA,NA,NA
249,150,NA,NA,NA,NA,NA
249,100,NA,NA,NA,NA,NA
249,75,NA,NA,NA,NA,NA
249,50,NA,NA,NA,NA,NA
249,40,NA,NA,NA,NA,NA
249,30,NA,NA,NA,NA,NA
249,20,NA,NA,NA,NA,NA
249,10,NA,NA,NA,NA,NA
249,5,NA,NA,NA,NA,NA
249,4,NA,NA,NA,NA,NA
249,3,NA,NA,NA,NA,NA
249,2,NA,NA,NA,NA,NA
249,1,NA,NA,NA,NA,NA
249,0,NA,NA,NA,NA,NA
250,1100,NA,NA,3.8,NA,NA
250,1050,NA,NA,3.8,NA,NA
250,1000,NA,NA,3.8,NA,NA
250,950,NA,NA,3.8,NA,NA
250,900,NA,NA,3.8,NA,NA
250,850,NA,NA,3.8,NA,NA
250,800,NA,NA,3.8,NA,NA
250,750,NA,NA,3.8,NA,NA
250,700,NA,NA,3.9,NA,NA
250,650,NA,NA,3.9,NA,NA
250,600,NA,NA,4,NA,NA
250,550,NA,NA,4,NA,NA
250,500,NA,NA,4.1,NA,NA
250,450,NA,NA,5,NA,NA
250,400,NA,NA,7,NA,NA
250,350,NA,NA,7.3,NA,NA
250,300,NA,NA,7.6,NA,NA
250,250,NA,NA,8,NA,NA
250,200,NA,NA,8,NA,NA
250,150,NA,NA,8,NA,NA
250,100,NA,NA,8,NA,NA
250,75,NA,NA,8,NA,NA
250,50,NA,NA,8,NA,NA
250,40,NA,NA,8,NA,NA
250,30,NA,NA,8,NA,NA
250,20,NA,NA,8,NA,NA
250,10,NA,NA,8,NA,NA
250,5,NA,NA,8,NA,NA
250,4,NA,NA,8,NA,NA
250,3,NA,NA,8,NA,NA
250,2,NA,NA,8,NA,NA
250,1,NA,NA,8,NA,NA
250,0,NA,NA,8,NA,NA
251,1100,NA,NA,NA,NA,NA
251,1050,NA,NA,NA,NA,NA
251,1000,NA,NA,NA,NA,NA
251,950,NA,NA,NA,NA,NA
251,900,NA,NA,NA,NA,NA
251,850,NA,NA,NA,NA,NA
251,800,NA,NA,NA,NA,NA
251,750,NA,NA,NA,NA,NA
251,700,NA,NA,NA,NA,NA
251,650,NA,NA,NA,NA,NA
251,600,NA,NA,NA,NA,NA
251,550,NA,NA,NA,NA,NA
251,500,NA,NA,NA,NA,NA
251,450,NA,NA,NA,NA,NA
251,400,NA,NA,NA,NA,NA
251,350,NA,NA,NA,NA,NA
251,300,NA,NA,NA,NA,NA
251,250,NA,NA,NA,NA,NA
251,200,NA,NA,NA,NA,NA
251,150,NA,NA,NA,NA,NA
251,100,NA,NA,NA,NA,NA
251,75,NA,NA,NA,NA,NA
251,50,NA,NA,NA,NA,NA
251,40,NA,NA,NA,NA,NA
251,30,NA,NA,NA,NA,NA
251,20,NA,NA,NA,NA,NA
251,10,NA,NA,NA,NA,NA
251,5,NA,NA,NA,NA,NA
251,4,NA,NA,NA,NA,NA
251,3,NA,NA,NA,NA,NA
251,2,NA,NA,NA,NA,NA
251,1,NA,NA,NA,NA,NA
251,0,NA,NA,NA,NA,NA
252,1100,NA,NA,3.8,NA,NA
252,1050,NA,NA,3.8,NA,NA
252,1000,NA,NA,3.8,NA,NA
252,950,NA,NA,3.8,NA,NA
252,900,NA,NA,3.8,NA,NA
252,850,NA,NA,3.8,NA,NA
252,800,NA,NA,3.8,NA,NA
252,750,NA,NA,3.8,NA,NA
252,700,NA,NA,3.9,NA,NA
252,650,NA,NA,3.9,NA,NA
252,600,NA,NA,4,NA,NA
252,550,NA,NA,4,NA,NA
252,500,NA,NA,4.1,NA,NA
252,450,NA,NA,5,NA,NA
252,400,NA,NA,6,NA,NA
252,350,NA,NA,6.3,NA,NA
252,300,NA,NA,6.6,NA,NA
252,250,NA,NA,7,NA,NA
252,200,NA,NA,7,NA,NA
252,150,NA,NA,7,NA,NA
252,100,NA,NA,7,NA,NA
252,75,NA,NA,7,NA,NA
252,50,NA,NA,7,NA,NA
252,40,NA,NA,7,NA,NA
252,30,NA,NA,7,NA,NA
252,20,NA,NA,7,NA,NA
252,10,NA,NA,7,NA,NA
252,5,NA,NA,7,NA,NA
252,4,NA,NA,7,NA,NA
252,3,NA,NA,7,NA,NA
252,2,NA,NA,7,NA,NA
252,1,NA,NA,7,NA,NA
252,0,NA,NA,7,NA,NA
253,1100,NA,NA,3.8,NA,NA
253,1050,NA,NA,3.8,NA,NA
253,1000,NA,NA,3.8,NA,NA
253,950,NA,NA,3.8,NA,NA
253,900,NA,NA,3.8,NA,NA
253,850,NA,NA,3.8,NA,NA
253,800,NA,NA,3.8,NA,NA
253,750,NA,NA,3.8,NA,NA
253,700,NA,NA,3.9,NA,NA
253,650,NA,NA,3.9,NA,NA
253,600,NA,NA,4,NA,NA
253,550,NA,NA,4,NA,NA
253,500,NA,NA,4.1,NA,NA
253,450,NA,NA,5,NA,NA
253,400,NA,NA,6,NA,NA
253,350,NA,NA,6.3,NA,NA
253,300,NA,NA,6.6,NA,NA
253,250,NA,NA,7,NA,NA
253,200,NA,NA,7,NA,NA
253,150,NA,NA,7,NA,NA
253,100,NA,NA,7,NA,NA
253,75,NA,NA,7,NA,NA
253,50,NA,NA,7,NA,NA
253,40,NA,NA,7,NA,NA
253,30,NA,NA,7,NA,NA
253,20,NA,NA,7,NA,NA
253,10,NA,NA,7,NA,NA
253,5,NA,NA,7,NA,NA
253,4,NA,NA,7,NA,NA
253,3,NA,NA,7,NA,NA
253,2,NA,NA,7,NA,NA
253,1,NA,NA,7,NA,NA
253,0,NA,NA,7,NA,NA
254,1100,NA,NA,3.8,NA,NA
254,1050,NA,NA,3.8,NA,NA
254,1000,NA,NA,3.8,NA,NA
254,950,NA,NA,3.8,NA,NA
254,900,NA,NA,3.8,NA,NA
254,850,NA,NA,3.8,NA,NA
254,800,NA,NA,3.8,NA,NA
254,750,NA,NA,3.8,NA,NA
254,700,NA,NA,3.9,NA,NA
254,650,NA,NA,3.9,NA,NA
254,600,NA,NA,4,NA,NA
254,550,NA,NA,4.5,NA,NA
254,500,NA,NA,6.1,NA,NA
254,450,NA,NA,6,NA,NA
254,400,NA,NA,6.5,NA,NA
254,350,NA,NA,7.3,NA,NA
254,300,NA,NA,7.6,NA,NA
254,250,NA,NA,7,NA,NA
254,200,NA,NA,7.5,NA,NA
254,150,NA,NA,7,NA,NA
254,100,NA,NA,7,NA,NA
254,75,NA,NA,7,NA,NA
